E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_31_387.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_31_387.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_31_387.jpg, 0, 1, 0, 5.683058
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_31_539.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_31_539.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_31_539.jpg, -0.4599439, 1, 0, 7.421965
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_31_681.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_31_681.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_31_681.jpg, -0.03749043, 1, 0, 8.97847
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_31_906.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_31_906.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_31_906.jpg, 0, 1, 0, 11.5202
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_063.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_063.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_063.jpg, 0, 1, 0, 12.97624
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_212.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_212.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_212.jpg, 0, 0.5683189, 0, 13.79838
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_353.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_353.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_353.jpg, 0, 0.1433365, 0, 13.65219
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_579.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_579.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_579.jpg, -0.6470835, 0, 0, 13.09119
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_721.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_721.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_721.jpg, -0.1608642, 0, 0, 12.96493
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_32_869.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_32_869.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_32_869.jpg, 0, 0, 0, 12.73704
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_014.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_014.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_014.jpg, 0, 0, 0, 12.54311
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_157.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_157.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_157.jpg, 0, 0, 0, 12.27601
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_303.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_303.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_303.jpg, 0, 0, 0, 12.15689
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_446.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_446.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_446.jpg, -0.4403445, 0, 0, 11.84842
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_595.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_595.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_595.jpg, -0.008588701, 0, 0, 11.71155
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_746.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_746.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_746.jpg, 0, 0, 0, 11.3873
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_33_918.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_33_918.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_33_918.jpg, 0, 0, 0, 11.48183
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_063.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_063.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_063.jpg, 0, 0, 0, 11.12714
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_178.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_178.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_178.jpg, -0.4315806, 0, 0, 10.83341
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_334.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_334.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_334.jpg, -0.8937498, 0, 0, 10.38349
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_483.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_483.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_483.jpg, -0.4438929, 0, 0, 10.25099
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_630.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_630.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_630.jpg, -0.001320302, 0, 0, 10.0474
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_805.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_805.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_805.jpg, 0, 0, 0, 9.863735
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_34_932.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_34_932.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_34_932.jpg, 0, 0, 0, 9.744061
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_070.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_070.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_070.jpg, 0, 0.4122597, 0, 10.27221
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_237.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_237.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_237.jpg, -0.4957245, 0.9079842, 0, 11.97685
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_405.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_405.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_405.jpg, -0.8939974, 0.5097114, 0, 12.17082
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_553.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_553.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_553.jpg, -0.4425795, 0.05829358, 0, 12.04749
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_734.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_734.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_734.jpg, -0.943804, 0, 0, 11.66009
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_35_914.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_35_914.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_35_914.jpg, -0.3626967, 0, 0, 11.5842
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_075.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_075.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_075.jpg, 0, 0, 0, 11.23363
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_220.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_220.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_220.jpg, 0, 0, 0, 11.14904
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_327.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_327.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_327.jpg, 0, 0, 0, 10.99267
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_493.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_493.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_493.jpg, 0, 0, 0, 10.81667
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_622.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_622.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_622.jpg, 0, 0.3892236, 0, 11.33424
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_793.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_793.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_793.jpg, 0, 0.8273038, 0, 12.4321
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_36_962.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_36_962.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_36_962.jpg, 0, 1, 0, 13.98035
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_099.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_099.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_099.jpg, 0, 1, 0, 15.72089
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_347.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_347.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_347.jpg, 0, 1, 0, 18.61026
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_461.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_461.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_461.jpg, 0, 1, 0, 19.83385
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_648.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_648.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_648.jpg, 0, 1, 0, 21.64516
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_799.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_799.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_799.jpg, 0, 1, 0, 23.22617
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_37_949.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_37_949.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_37_949.jpg, 0, 1, 0, 24.58821
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_107.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_107.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_107.jpg, -0.4718898, 0.5281102, 0, 24.9648
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_314.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_314.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_314.jpg, 0, 0, 0, 24.47789
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_473.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_473.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_473.jpg, 0, 0, 0, 24.09775
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_614.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_614.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_614.jpg, 0, 0, 0, 23.72132
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_769.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_769.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_769.jpg, 0, 0, 0, 23.39167
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_38_950.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_38_950.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_38_950.jpg, 0, 0, 0, 22.96955
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_096.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_096.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_096.jpg, 0, 0, 0, 22.60135
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_255.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_255.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_255.jpg, 0, 0, 0, 22.23907
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_426.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_426.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_426.jpg, -0.4960185, 0, 0, 21.5488
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_566.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_566.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_566.jpg, -0.06076953, 0, 0, 21.26043
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_719.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_719.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_719.jpg, 0, 0, 0, 20.96362
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_39_871.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_39_871.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_39_871.jpg, 0, 0, 0, 20.48996
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_014.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_014.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_014.jpg, 0, 0, 0, 20.08683
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_178.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_178.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_178.jpg, 0, 0, 0, 19.74884
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_340.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_340.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_340.jpg, 0, 0, 0, 19.41292
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_522.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_522.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_522.jpg, 0, 0, 0, 19.45198
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_686.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_686.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_686.jpg, 0, 0, 0, 19.16216
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_40_841.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_40_841.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_40_841.jpg, 0, 0, 0, 18.86714
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_014.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_014.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_014.jpg, 0, 0, 0, 18.57487
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_155.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_155.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_155.jpg, 0, 0, 0, 18.28498
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_308.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_308.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_308.jpg, 0, 0, 0, 17.51321
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_481.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_481.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_481.jpg, -0.5331552, 0, 0, 17.40516
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_636.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_636.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_636.jpg, -0.06737399, 0, 0, 17.11417
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_41_828.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_41_828.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_41_828.jpg, 0, 0, 0, 16.83815
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_076.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_076.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_076.jpg, 0, 0, 0, 16.44317
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_239.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_239.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_239.jpg, 0, 0, 0, 16.19188
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_395.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_395.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_395.jpg, -0.4971366, 0, 0, 15.67797
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_584.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_584.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_584.jpg, 0, 0, 0, 14.83011
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_737.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_737.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_737.jpg, 0, 0, 0, 14.61699
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_42_922.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_42_922.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_42_922.jpg, 0, 0, 0, 14.37961
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_43_065.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_43_065.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_43_065.jpg, 0, 0, 0, 14.12952
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_43_225.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_43_225.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_43_225.jpg, 0, 0, 0, 13.8983
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_43_512.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_43_512.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_43_512.jpg, -0.8599731, 0, 0, 13.25992
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_43_680.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_43_680.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_43_680.jpg, -0.3475827, 0, 0, 13.10457
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_43_840.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_43_840.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_43_840.jpg, 0, 0, 0, 12.7442
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_44_002.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_44_002.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_44_002.jpg, 0, 0, 0, 12.56452
E:\PROJET\complet cours self driving\data\IMG\center_2023_05_21_21_11_44_166.jpg, E:\PROJET\complet cours self driving\data\IMG\left_2023_05_21_21_11_44_166.jpg, E:\PROJET\complet cours self driving\data\IMG\right_2023_05_21_21_11_44_166.jpg, 0, 0, 0, 12.15077
